complaint_id,product,sub_product,issue,category,date_received,narrative_snippet,metric
21128828,Debt collection,Other debt,Attempts to collect debt not owed,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21128753,Debt collection,Credit card debt,Attempts to collect debt not owed,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21127975,Debt collection,I do not know,Attempts to collect debt not owed,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21127843,Debt collection,Auto debt,Communication tactics,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21127328,Debt collection,I do not know,Took or threatened to take negative or legal action,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21127145,Debt collection,I do not know,Attempts to collect debt not owed,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21126967,Debt collection,Rental debt,Attempts to collect debt not owed,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21126242,Debt collection,I do not know,Attempts to collect debt not owed,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21125740,Debt collection,I do not know,Took or threatened to take negative or legal action,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21125641,Debt collection,Other debt,Attempts to collect debt not owed,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21125615,Debt collection,I do not know,Took or threatened to take negative or legal action,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21125589,Debt collection,I do not know,Attempts to collect debt not owed,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21125558,Debt collection,I do not know,Written notification about debt,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21125264,Debt collection,I do not know,Written notification about debt,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21124951,Debt collection,I do not know,Written notification about debt,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21124675,Debt collection,I do not know,Written notification about debt,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21124507,Debt collection,I do not know,Written notification about debt,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21124399,Debt collection,I do not know,Attempts to collect debt not owed,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21123784,Debt collection,Other debt,Attempts to collect debt not owed,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21123619,Debt collection,I do not know,Written notification about debt,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21123617,Debt collection,I do not know,Attempts to collect debt not owed,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21123580,Debt collection,I do not know,Attempts to collect debt not owed,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21123522,Debt collection,I do not know,False statements or representation,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21123371,Debt collection,I do not know,Took or threatened to take negative or legal action,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21122388,Debt collection,I do not know,Took or threatened to take negative or legal action,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21122083,Debt collection,I do not know,Attempts to collect debt not owed,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21121060,Debt collection,I do not know,Written notification about debt,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21120982,Debt collection,Telecommunications debt,Attempts to collect debt not owed,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21120057,Debt collection,I do not know,Attempts to collect debt not owed,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21119948,Debt collection,Auto debt,False statements or representation,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21119395,Debt collection,I do not know,Communication tactics,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21119013,Debt collection,Rental debt,Attempts to collect debt not owed,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21118802,Debt collection,I do not know,Attempts to collect debt not owed,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21118411,Debt collection,Auto debt,Written notification about debt,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21118393,Debt collection,Telecommunications debt,Attempts to collect debt not owed,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21118183,Debt collection,Credit card debt,False statements or representation,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21117950,Debt collection,I do not know,Attempts to collect debt not owed,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21117834,Debt collection,Other debt,Attempts to collect debt not owed,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21117648,Debt collection,Credit card debt,False statements or representation,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21117295,Debt collection,Rental debt,Attempts to collect debt not owed,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21117238,Debt collection,I do not know,Attempts to collect debt not owed,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21116962,Debt collection,I do not know,Written notification about debt,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21116906,Debt collection,I do not know,Took or threatened to take negative or legal action,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21116770,Debt collection,Auto debt,Attempts to collect debt not owed,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21116315,Debt collection,Auto debt,Attempts to collect debt not owed,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21116056,Debt collection,Credit card debt,Attempts to collect debt not owed,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21116043,Debt collection,I do not know,Took or threatened to take negative or legal action,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21115463,Debt collection,I do not know,False statements or representation,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21115268,Debt collection,I do not know,Took or threatened to take negative or legal action,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21115192,Debt collection,I do not know,Attempts to collect debt not owed,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21115101,Debt collection,I do not know,Took or threatened to take negative or legal action,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21114679,Debt collection,I do not know,Took or threatened to take negative or legal action,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21114649,Debt collection,Other debt,Attempts to collect debt not owed,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21114359,Debt collection,I do not know,False statements or representation,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21114147,Debt collection,I do not know,Took or threatened to take negative or legal action,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21114128,Debt collection,I do not know,Attempts to collect debt not owed,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
21113946,Debt collection,I do not know,Took or threatened to take negative or legal action,LEVEL_1_AWARE,2026-04-10T12:00:00-05:00,,healthcare
